,topk,alpha_topk,alpha_sparsity,alpha_gt_acc,alpha_pred_acc,alpha_kld
310,10,10.0,0.6666666865348816,1.0,1.0,0.019327376037836075
311,11,11.0,0.7333333492279053,1.0,1.0,0.019327376037836075
312,12,12.0,0.800000011920929,1.0,1.0,0.017241816967725754
313,13,13.0,0.8666666746139526,1.0,1.0,1.7389655113220215e-05
314,14,14.0,0.9333333373069763,1.0,1.0,1.7389655113220215e-05
315,15,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
316,16,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
317,17,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
318,18,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
319,19,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
320,0,0.0,0.0,0.0,0.0,3.358891487121582
321,1,1.0,0.006493506487458944,0.0,0.0,3.358891487121582
322,2,2.0,0.012987012974917889,0.0,0.0,3.358891487121582
323,3,3.0,0.019480518996715546,0.0,0.0,3.358891487121582
324,4,4.0,0.025974025949835777,0.0,0.0,3.358891487121582
325,5,5.0,0.03246753290295601,0.0,0.0,3.358891487121582
326,6,6.0,0.03896103799343109,0.0,0.0,3.358891487121582
327,7,7.0,0.04545454680919647,0.0,0.0,3.358891487121582
328,8,8.0,0.051948051899671555,0.0,0.0,3.358891487121582
329,9,9.0,0.05844155699014664,0.0,0.0,3.358891487121582
330,10,10.0,0.06493506580591202,0.0,0.0,3.358891487121582
331,11,11.0,0.0714285746216774,0.0,0.0,3.358891487121582
332,12,12.0,0.07792207598686218,0.0,0.0,3.358891487121582
333,13,13.0,0.08441558480262756,0.0,0.0,3.358891487121582
334,14,14.0,0.09090909361839294,0.0,0.0,3.358891487121582
335,15,15.0,0.09740259498357773,0.0,0.0,3.358891487121582
336,16,16.0,0.10389610379934311,0.0,0.0,3.358891487121582
337,17,17.0,0.11038961261510849,0.0,0.0,3.358891487121582
338,18,18.0,0.11688311398029327,0.0,0.0,3.358891487121582
339,19,19.0,0.12337662279605865,0.0,0.0,3.358891487121582
340,0,0.0,0.0,0.0,0.0,3.177905559539795
341,1,1.0,0.07692307978868484,0.0,0.0,2.6248183250427246
342,2,2.0,0.1538461595773697,0.0,0.0,4.157796382904053
343,3,3.0,0.23076923191547394,0.0,0.0,1.4574717283248901
344,4,4.0,0.3076923191547394,1.0,1.0,0.0010467544198036194
345,5,5.0,0.38461539149284363,1.0,1.0,0.014149131253361702
346,6,6.0,0.4615384638309479,1.0,1.0,0.003359418362379074
347,7,7.0,0.5384615659713745,1.0,1.0,0.003359418362379074
348,8,8.0,0.6153846383094788,1.0,1.0,0.0011979155242443085
349,9,9.0,0.692307710647583,1.0,1.0,0.00036898255348205566
350,10,10.0,0.7692307829856873,1.0,1.0,0.00010239705443382263
351,11,11.0,0.8461538553237915,1.0,1.0,1.7389655113220215e-05
352,12,12.0,0.9230769276618958,1.0,1.0,1.7389655113220215e-05
353,13,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
354,14,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
355,15,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
356,16,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
357,17,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
358,18,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
359,19,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
360,0,0.0,0.0,1.0,1.0,0.35854166746139526
361,1,1.0,0.1428571492433548,1.0,1.0,0.0648033618927002
362,2,2.0,0.2857142984867096,0.0,0.0,2.16300106048584
363,3,3.0,0.4285714328289032,0.0,0.0,2.287811279296875
364,4,4.0,0.5714285969734192,0.0,0.0,2.285987138748169
365,5,5.0,0.7142857313156128,0.0,0.0,1.2594809532165527
366,6,6.0,0.8571428656578064,1.0,1.0,0.09394243359565735
367,7,7.0,1.0,1.0,1.0,0.0
368,8,7.0,1.0,1.0,1.0,0.0
369,9,7.0,1.0,1.0,1.0,0.0
370,10,7.0,1.0,1.0,1.0,0.0
371,11,7.0,1.0,1.0,1.0,0.0
372,12,7.0,1.0,1.0,1.0,0.0
373,13,7.0,1.0,1.0,1.0,0.0
374,14,7.0,1.0,1.0,1.0,0.0
375,15,7.0,1.0,1.0,1.0,0.0
376,16,7.0,1.0,1.0,1.0,0.0
377,17,7.0,1.0,1.0,1.0,0.0
378,18,7.0,1.0,1.0,1.0,0.0
379,19,7.0,1.0,1.0,1.0,0.0
380,0,0.0,0.0,1.0,1.0,0.36487069725990295
381,1,1.0,0.05882352963089943,1.0,1.0,0.06326481699943542
382,2,2.0,0.11764705926179886,0.0,0.0,2.2154924869537354
383,3,3.0,0.1764705926179886,0.0,0.0,1.850830316543579
384,4,4.0,0.23529411852359772,0.0,0.0,0.5805936455726624
385,5,5.0,0.29411765933036804,1.0,1.0,0.0416494645178318
386,6,6.0,0.3529411852359772,1.0,1.0,0.015121646225452423
387,7,7.0,0.4117647111415863,1.0,1.0,0.015121646225452423
388,8,8.0,0.47058823704719543,1.0,1.0,0.015121646225452423
389,9,9.0,0.529411792755127,1.0,1.0,0.058857426047325134
390,10,10.0,0.5882353186607361,1.0,1.0,0.058857426047325134
391,11,11.0,0.6470588445663452,1.0,1.0,0.004191450774669647
392,12,12.0,0.7058823704719543,1.0,1.0,0.0010610073804855347
393,13,13.0,0.7647058963775635,1.0,1.0,0.00037369504570961
394,14,14.0,0.8235294222831726,1.0,1.0,0.00013450905680656433
395,15,15.0,0.8823529481887817,1.0,1.0,4.1678547859191895e-05
396,16,16.0,0.9411764740943909,1.0,1.0,7.774680852890015e-06
397,17,17.0,1.0,1.0,1.0,0.0
398,18,17.0,1.0,1.0,1.0,0.0
399,19,17.0,1.0,1.0,1.0,0.0
400,0,0.0,0.0,0.0,0.0,2.335264205932617
401,1,1.0,0.032258063554763794,0.0,0.0,1.8651461601257324
402,2,2.0,0.06451612710952759,0.0,0.0,3.4256858825683594
403,3,3.0,0.09677419066429138,0.0,0.0,3.73948335647583
404,4,4.0,0.12903225421905518,0.0,0.0,3.73948335647583
405,5,5.0,0.16129031777381897,0.0,0.0,3.805920124053955
406,6,6.0,0.19354838132858276,0.0,0.0,3.805920124053955
407,7,7.0,0.22580644488334656,0.0,0.0,3.8357465267181396
408,8,8.0,0.25806450843811035,0.0,0.0,1.1579433679580688
409,9,9.0,0.29032257199287415,0.0,0.0,1.133451223373413
410,10,10.0,0.32258063554763794,0.0,0.0,2.733290195465088
411,11,11.0,0.35483869910240173,0.0,0.0,2.7420620918273926
412,12,12.0,0.3870967626571655,1.0,1.0,0.18878671526908875
413,13,13.0,0.4193548262119293,1.0,1.0,0.18878671526908875
414,14,14.0,0.4516128897666931,1.0,1.0,0.18878671526908875
415,15,15.0,0.4838709533214569,1.0,1.0,0.030492927879095078
416,16,16.0,0.5161290168762207,1.0,1.0,0.027149342000484467
417,17,17.0,0.5483871102333069,1.0,1.0,0.027149342000484467
