,graph_idx,dim,info
355,633,3,0.0124394241720438
356,633,4,0.012985029257833958
357,633,5,0.010988005436956882
358,633,6,0.00957200862467289
359,633,7,0.010020085610449314
360,633,8,0.012606418691575527
361,633,9,0.010427218861877918
362,633,10,0.01496733259409666
363,633,11,0.013135001994669437
364,633,12,0.012962487526237965
365,633,13,0.019013825803995132
366,633,14,0.010195359587669373
367,633,15,0.006928630638867617
368,636,0,0.2908113896846771
369,636,1,0.15716038644313812
370,636,2,0.347683846950531
371,636,3,0.01161570567637682
372,636,4,0.01814114861190319
373,636,5,0.022122111171483994
374,636,6,0.01704586111009121
375,636,7,0.013238918967545033
376,636,8,0.012011324986815453
377,636,9,0.008415552787482738
378,636,10,0.016364770010113716
379,636,11,0.01598120853304863
380,636,12,0.019558079540729523
381,636,13,0.016803406178951263
382,636,14,0.0180674996227026
383,636,15,0.014978798106312752
384,639,0,0.2216755598783493
385,639,1,0.1367543339729309
386,639,2,0.41314518451690674
387,639,3,0.018740342929959297
388,639,4,0.012320112437009811
389,639,5,0.01765991933643818
390,639,6,0.02138415165245533
391,639,7,0.015187093988060951
392,639,8,0.014361780136823654
393,639,9,0.023890860378742218
394,639,10,0.014840064570307732
395,639,11,0.015993323177099228
396,639,12,0.01635320484638214
397,639,13,0.017014935612678528
398,639,14,0.022312676534056664
399,639,15,0.018366439267992973
400,644,0,0.2729804217815399
401,644,1,0.1878671795129776
402,644,2,0.32774829864501953
403,644,3,0.02100442349910736
404,644,4,0.01402432844042778
405,644,5,0.014908663928508759
406,644,6,0.018625464290380478
407,644,7,0.013707522302865982
408,644,8,0.016439568251371384
409,644,9,0.013544260524213314
410,644,10,0.01891181990504265
411,644,11,0.0137846190482378
412,644,12,0.015127642080187798
413,644,13,0.019562924280762672
414,644,14,0.012593843042850494
415,644,15,0.019169023260474205
416,647,0,0.09078636765480042
417,647,1,0.17844419181346893
418,647,2,0.5367053151130676
419,647,3,0.016409896314144135
420,647,4,0.014004169031977654
421,647,5,0.01248649787157774
422,647,6,0.01887260191142559
423,647,7,0.013335482217371464
424,647,8,0.0073860809206962585
425,647,9,0.012893082574009895
426,647,10,0.020453356206417084
427,647,11,0.01524549350142479
428,647,12,0.01789175160229206
429,647,13,0.011027433909475803
430,647,14,0.015916215255856514
431,647,15,0.018142051994800568
432,650,0,0.14735451340675354
433,650,1,0.1963060349225998
434,650,2,0.49338507652282715
435,650,3,0.01217059139162302
436,650,4,0.01574896089732647
437,650,5,0.009771226905286312
438,650,6,0.010492636822164059
439,650,7,0.016393661499023438
440,650,8,0.005980069283396006
441,650,9,0.016819236800074577
442,650,10,0.014092352241277695
443,650,11,0.00967650581151247
444,650,12,0.015514160506427288
445,650,13,0.013347594998776913
446,650,14,0.011480199173092842
447,650,15,0.011467191390693188
448,660,0,0.17911265790462494
449,660,1,0.18828530609607697
450,660,2,0.48686107993125916
451,660,3,0.01229343842715025
452,660,4,0.007848931476473808
453,660,5,0.009557774290442467
454,660,6,0.009030831046402454
455,660,7,0.01571301743388176
456,660,8,0.016366351395845413
457,660,9,0.01338602602481842
458,660,10,0.012704004533588886
459,660,11,0.009254653006792068
460,660,12,0.0137806236743927
461,660,13,0.008471681736409664
462,660,14,0.007484915666282177
463,660,15,0.009848715737462044
464,667,0,0.27760401368141174
465,667,1,0.2086406797170639
466,667,2,0.2867966592311859
467,667,3,0.02127210795879364
468,667,4,0.01130489632487297
469,667,5,0.013128409162163734
470,667,6,0.02305697649717331
471,667,7,0.014860829338431358
472,667,8,0.015611655078828335
473,667,9,0.0095625389367342
474,667,10,0.01970696821808815
475,667,11,0.01787351816892624
476,667,12,0.01925371214747429
477,667,13,0.025902384892106056
478,667,14,0.01772390492260456
479,667,15,0.017700716853141785
480,682,0,0.12986743450164795
481,682,1,0.13779541850090027
482,682,2,0.4617614150047302
483,682,3,0.02505108155310154
484,682,4,0.019017130136489868
485,682,5,0.01712866872549057
486,682,6,0.015243546105921268
487,682,7,0.024323977530002594
488,682,8,0.019956909120082855
489,682,9,0.01832231879234314
490,682,10,0.02340313047170639
491,682,11,0.02637500874698162
492,682,12,0.02137993648648262
493,682,13,0.019505949690937996
494,682,14,0.02376389689743519
495,682,15,0.017104171216487885
496,693,0,0.16954709589481354
497,693,1,0.18545690178871155
498,693,2,0.4539221525192261
499,693,3,0.01873501017689705
500,693,4,0.01656194217503071
501,693,5,0.013826490379869938
502,693,6,0.016848180443048477
503,693,7,0.019862966611981392
504,693,8,0.016532203182578087
505,693,9,0.01242929045110941
506,693,10,0.010126645676791668
507,693,11,0.012210496701300144
508,693,12,0.010388985276222229
509,693,13,0.020388178527355194
510,693,14,0.011675726622343063
511,693,15,0.011487733572721481
512,696,0,0.2237187922000885
513,696,1,0.19994615018367767
514,696,2,0.37731748819351196
515,696,3,0.01540805771946907
516,696,4,0.01569971814751625
517,696,5,0.016085267066955566
518,696,6,0.020501069724559784
519,696,7,0.012023517861962318
520,696,8,0.011058886535465717
521,696,9,0.017927607521414757
522,696,10,0.014176599681377411
523,696,11,0.012022609822452068
524,696,12,0.013519984669983387
525,696,13,0.017520252615213394
526,696,14,0.022710483521223068
527,696,15,0.01036350429058075
528,697,0,0.22609230875968933
529,697,1,0.22971975803375244
530,697,2,0.3393031656742096
531,697,3,0.013937653042376041
532,697,4,0.016481144353747368
533,697,5,0.017347291111946106
534,697,6,0.016854170709848404
535,697,7,0.014795869588851929
536,697,8,0.009234743192791939
537,697,9,0.02156897820532322
538,697,10,0.01680856943130493
539,697,11,0.013654696755111217
540,697,12,0.014910014346241951
541,697,13,0.01826045662164688
542,697,14,0.018361572176218033
543,697,15,0.01266958937048912
