,sparsity,alpha_topk,alpha_sparsity,alpha_gt_acc,alpha_pred_acc,alpha_kld
1028,0.4,0.0,0.0,0.0,1.0,5.774199962615967e-08
1029,0.45,0.0,0.0,0.0,1.0,5.774199962615967e-08
1030,0.5,0.0,0.0,0.0,1.0,5.774199962615967e-08
1031,0.55,0.0,0.0,0.0,1.0,5.774199962615967e-08
1032,0.6000000000000001,0.0,0.0,0.0,1.0,5.774199962615967e-08
1033,0.65,0.0,0.0,0.0,1.0,5.774199962615967e-08
1034,0.7000000000000001,0.0,0.0,0.0,1.0,5.774199962615967e-08
1035,0.75,0.0,0.0,0.0,1.0,5.774199962615967e-08
1036,0.8,0.0,0.0,0.0,1.0,5.774199962615967e-08
1037,0.8500000000000001,0.0,0.0,0.0,1.0,5.774199962615967e-08
1038,0.9,0.0,0.0,0.0,1.0,5.774199962615967e-08
1039,0.9500000000000001,0.0,0.0,0.0,1.0,5.774199962615967e-08
1040,0.0,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1041,0.05,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1042,0.1,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1043,0.15000000000000002,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1044,0.2,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1045,0.25,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1046,0.30000000000000004,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1047,0.35000000000000003,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1048,0.4,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1049,0.45,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1050,0.5,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1051,0.55,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1052,0.6000000000000001,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1053,0.65,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1054,0.7000000000000001,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1055,0.75,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1056,0.8,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1057,0.8500000000000001,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1058,0.9,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1059,0.9500000000000001,0.0,0.0,0.0,1.0,-4.959292709827423e-08
1060,0.0,0.0,0.0,,1.0,0.0
1061,0.05,0.0,0.0,,1.0,0.0
1062,0.1,0.0,0.0,,1.0,0.0
1063,0.15000000000000002,0.0,0.0,,1.0,0.0
1064,0.2,0.0,0.0,,1.0,0.0
1065,0.25,0.0,0.0,,1.0,0.0
1066,0.30000000000000004,0.0,0.0,,1.0,0.0
1067,0.35000000000000003,0.0,0.0,,1.0,0.0
1068,0.4,0.0,0.0,,1.0,0.0
1069,0.45,0.0,0.0,,1.0,0.0
1070,0.5,0.0,0.0,,1.0,0.0
1071,0.55,0.0,0.0,,1.0,0.0
1072,0.6000000000000001,0.0,0.0,,1.0,0.0
1073,0.65,0.0,0.0,,1.0,0.0
1074,0.7000000000000001,0.0,0.0,,1.0,0.0
1075,0.75,0.0,0.0,,1.0,0.0
1076,0.8,0.0,0.0,,1.0,0.0
1077,0.8500000000000001,0.0,0.0,,1.0,0.0
1078,0.9,0.0,0.0,,1.0,0.0
1079,0.9500000000000001,0.0,0.0,,1.0,0.0
1080,0.0,0.0,0.0,,1.0,-6.891787052154541e-08
1081,0.05,0.0,0.0,,1.0,-6.891787052154541e-08
1082,0.1,0.0,0.0,,1.0,-6.891787052154541e-08
1083,0.15000000000000002,0.0,0.0,,1.0,-6.891787052154541e-08
1084,0.2,0.0,0.0,,1.0,-6.891787052154541e-08
1085,0.25,0.0,0.0,,1.0,-6.891787052154541e-08
1086,0.30000000000000004,0.0,0.0,,1.0,-6.891787052154541e-08
1087,0.35000000000000003,0.0,0.0,,1.0,-6.891787052154541e-08
1088,0.4,0.0,0.0,,1.0,-6.891787052154541e-08
1089,0.45,0.0,0.0,,1.0,-6.891787052154541e-08
1090,0.5,0.0,0.0,,1.0,-6.891787052154541e-08
1091,0.55,0.0,0.0,,1.0,-6.891787052154541e-08
1092,0.6000000000000001,0.0,0.0,,1.0,-6.891787052154541e-08
1093,0.65,0.0,0.0,,1.0,-6.891787052154541e-08
1094,0.7000000000000001,0.0,0.0,,1.0,-6.891787052154541e-08
1095,0.75,0.0,0.0,,1.0,-6.891787052154541e-08
1096,0.8,0.0,0.0,,1.0,-6.891787052154541e-08
1097,0.8500000000000001,0.0,0.0,,1.0,-6.891787052154541e-08
1098,0.9,0.0,0.0,,1.0,-6.891787052154541e-08
1099,0.9500000000000001,0.0,0.0,,1.0,-6.891787052154541e-08
1100,0.0,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1101,0.05,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1102,0.1,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1103,0.15000000000000002,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1104,0.2,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1105,0.25,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1106,0.30000000000000004,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1107,0.35000000000000003,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1108,0.4,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1109,0.45,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1110,0.5,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1111,0.55,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1112,0.6000000000000001,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1113,0.65,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1114,0.7000000000000001,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1115,0.75,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1116,0.8,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1117,0.8500000000000001,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1118,0.9,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1119,0.9500000000000001,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1120,0.0,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1121,0.05,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1122,0.1,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1123,0.15000000000000002,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1124,0.2,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1125,0.25,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1126,0.30000000000000004,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1127,0.35000000000000003,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1128,0.4,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1129,0.45,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1130,0.5,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1131,0.55,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1132,0.6000000000000001,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1133,0.65,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1134,0.7000000000000001,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1135,0.75,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1136,0.8,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1137,0.8500000000000001,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1138,0.9,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1139,0.9500000000000001,0.0,0.0,0.0,1.0,1.4901161193847656e-08
1140,0.0,0.0,0.0,,1.0,2.9802322387695312e-08
1141,0.05,0.0,0.0,,1.0,2.9802322387695312e-08
1142,0.1,0.0,0.0,,1.0,2.9802322387695312e-08
1143,0.15000000000000002,0.0,0.0,,1.0,2.9802322387695312e-08
1144,0.2,0.0,0.0,,1.0,2.9802322387695312e-08
1145,0.25,0.0,0.0,,1.0,2.9802322387695312e-08
1146,0.30000000000000004,0.0,0.0,,1.0,2.9802322387695312e-08
1147,0.35000000000000003,0.0,0.0,,1.0,2.9802322387695312e-08
1148,0.4,0.0,0.0,,1.0,2.9802322387695312e-08
1149,0.45,0.0,0.0,,1.0,2.9802322387695312e-08
1150,0.5,0.0,0.0,,1.0,2.9802322387695312e-08
1151,0.55,0.0,0.0,,1.0,2.9802322387695312e-08
1152,0.6000000000000001,0.0,0.0,,1.0,2.9802322387695312e-08
1153,0.65,0.0,0.0,,1.0,2.9802322387695312e-08
1154,0.7000000000000001,0.0,0.0,,1.0,2.9802322387695312e-08
1155,0.75,0.0,0.0,,1.0,2.9802322387695312e-08
1156,0.8,0.0,0.0,,1.0,2.9802322387695312e-08
1157,0.8500000000000001,0.0,0.0,,1.0,2.9802322387695312e-08
1158,0.9,0.0,0.0,,1.0,2.9802322387695312e-08
1159,0.9500000000000001,0.0,0.0,,1.0,2.9802322387695312e-08
1160,0.0,0.0,0.0,0.0,1.0,8.335337042808533e-08
1161,0.05,0.0,0.0,0.0,1.0,8.335337042808533e-08
1162,0.1,0.0,0.0,0.0,1.0,8.335337042808533e-08
1163,0.15000000000000002,0.0,0.0,0.0,1.0,8.335337042808533e-08
1164,0.2,0.0,0.0,0.0,1.0,8.335337042808533e-08
1165,0.25,0.0,0.0,0.0,1.0,8.335337042808533e-08
1166,0.30000000000000004,0.0,0.0,0.0,1.0,8.335337042808533e-08
1167,0.35000000000000003,0.0,0.0,0.0,1.0,8.335337042808533e-08
1168,0.4,0.0,0.0,0.0,1.0,8.335337042808533e-08
1169,0.45,0.0,0.0,0.0,1.0,8.335337042808533e-08
1170,0.5,0.0,0.0,0.0,1.0,8.335337042808533e-08
1171,0.55,0.0,0.0,0.0,1.0,8.335337042808533e-08
1172,0.6000000000000001,0.0,0.0,0.0,1.0,8.335337042808533e-08
1173,0.65,0.0,0.0,0.0,1.0,8.335337042808533e-08
1174,0.7000000000000001,0.0,0.0,0.0,1.0,8.335337042808533e-08
1175,0.75,0.0,0.0,0.0,1.0,8.335337042808533e-08
1176,0.8,0.0,0.0,0.0,1.0,8.335337042808533e-08
1177,0.8500000000000001,0.0,0.0,0.0,1.0,8.335337042808533e-08
1178,0.9,0.0,0.0,0.0,1.0,8.335337042808533e-08
1179,0.9500000000000001,0.0,0.0,0.0,1.0,8.335337042808533e-08
1180,0.0,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1181,0.05,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1182,0.1,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1183,0.15000000000000002,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1184,0.2,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1185,0.25,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1186,0.30000000000000004,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1187,0.35000000000000003,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1188,0.4,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1189,0.45,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1190,0.5,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1191,0.55,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1192,0.6000000000000001,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1193,0.65,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1194,0.7000000000000001,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1195,0.75,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1196,0.8,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1197,0.8500000000000001,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1198,0.9,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1199,0.9500000000000001,0.0,0.0,0.0,1.0,1.3271346688270569e-08
1200,0.0,0.0,0.0,0.0,1.0,6.51925802230835e-08
1201,0.05,0.0,0.0,0.0,1.0,6.51925802230835e-08
1202,0.1,0.0,0.0,0.0,1.0,6.51925802230835e-08
1203,0.15000000000000002,0.0,0.0,0.0,1.0,6.51925802230835e-08
1204,0.2,0.0,0.0,0.0,1.0,6.51925802230835e-08
1205,0.25,0.0,0.0,0.0,1.0,6.51925802230835e-08
1206,0.30000000000000004,0.0,0.0,0.0,1.0,6.51925802230835e-08
1207,0.35000000000000003,0.0,0.0,0.0,1.0,6.51925802230835e-08
1208,0.4,0.0,0.0,0.0,1.0,6.51925802230835e-08
1209,0.45,0.0,0.0,0.0,1.0,6.51925802230835e-08
1210,0.5,0.0,0.0,0.0,1.0,6.51925802230835e-08
1211,0.55,0.0,0.0,0.0,1.0,6.51925802230835e-08
1212,0.6000000000000001,0.0,0.0,0.0,1.0,6.51925802230835e-08
1213,0.65,0.0,0.0,0.0,1.0,6.51925802230835e-08
1214,0.7000000000000001,0.0,0.0,0.0,1.0,6.51925802230835e-08
1215,0.75,0.0,0.0,0.0,1.0,6.51925802230835e-08
1216,0.8,0.0,0.0,0.0,1.0,6.51925802230835e-08
1217,0.8500000000000001,0.0,0.0,0.0,1.0,6.51925802230835e-08
1218,0.9,0.0,0.0,0.0,1.0,6.51925802230835e-08
1219,0.9500000000000001,0.0,0.0,0.0,1.0,6.51925802230835e-08
1220,0.0,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1221,0.05,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1222,0.1,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1223,0.15000000000000002,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1224,0.2,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1225,0.25,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1226,0.30000000000000004,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1227,0.35000000000000003,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1228,0.4,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1229,0.45,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1230,0.5,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1231,0.55,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1232,0.6000000000000001,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1233,0.65,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1234,0.7000000000000001,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1235,0.75,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1236,0.8,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1237,0.8500000000000001,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1238,0.9,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1239,0.9500000000000001,0.0,0.0,0.0,1.0,-1.4901161193847656e-08
1240,0.0,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1241,0.05,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1242,0.1,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1243,0.15000000000000002,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1244,0.2,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1245,0.25,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1246,0.30000000000000004,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1247,0.35000000000000003,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1248,0.4,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1249,0.45,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1250,0.5,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1251,0.55,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1252,0.6000000000000001,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1253,0.65,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1254,0.7000000000000001,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1255,0.75,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1256,0.8,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1257,0.8500000000000001,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1258,0.9,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1259,0.9500000000000001,0.0,0.0,0.0,1.0,-4.284083843231201e-08
1260,0.0,0.0,0.0,,1.0,3.725290298461914e-08
1261,0.05,0.0,0.0,,1.0,3.725290298461914e-08
1262,0.1,0.0,0.0,,1.0,3.725290298461914e-08
1263,0.15000000000000002,0.0,0.0,,1.0,3.725290298461914e-08
1264,0.2,0.0,0.0,,1.0,3.725290298461914e-08
1265,0.25,0.0,0.0,,1.0,3.725290298461914e-08
1266,0.30000000000000004,0.0,0.0,,1.0,3.725290298461914e-08
1267,0.35000000000000003,0.0,0.0,,1.0,3.725290298461914e-08
1268,0.4,0.0,0.0,,1.0,3.725290298461914e-08
1269,0.45,0.0,0.0,,1.0,3.725290298461914e-08
1270,0.5,0.0,0.0,,1.0,3.725290298461914e-08
1271,0.55,0.0,0.0,,1.0,3.725290298461914e-08
1272,0.6000000000000001,0.0,0.0,,1.0,3.725290298461914e-08
1273,0.65,0.0,0.0,,1.0,3.725290298461914e-08
1274,0.7000000000000001,0.0,0.0,,1.0,3.725290298461914e-08
1275,0.75,0.0,0.0,,1.0,3.725290298461914e-08
1276,0.8,0.0,0.0,,1.0,3.725290298461914e-08
1277,0.8500000000000001,0.0,0.0,,1.0,3.725290298461914e-08
1278,0.9,0.0,0.0,,1.0,3.725290298461914e-08
1279,0.9500000000000001,0.0,0.0,,1.0,3.725290298461914e-08
1280,0.0,0.0,0.0,0.0,1.0,0.0
1281,0.05,0.0,0.0,0.0,1.0,0.0
1282,0.1,0.0,0.0,0.0,1.0,0.0
1283,0.15000000000000002,0.0,0.0,0.0,1.0,0.0
1284,0.2,0.0,0.0,0.0,1.0,0.0
1285,0.25,0.0,0.0,0.0,1.0,0.0
1286,0.30000000000000004,0.0,0.0,0.0,1.0,0.0
1287,0.35000000000000003,0.0,0.0,0.0,1.0,0.0
1288,0.4,0.0,0.0,0.0,1.0,0.0
1289,0.45,0.0,0.0,0.0,1.0,0.0
1290,0.5,0.0,0.0,0.0,1.0,0.0
1291,0.55,0.0,0.0,0.0,1.0,0.0
1292,0.6000000000000001,0.0,0.0,0.0,1.0,0.0
1293,0.65,0.0,0.0,0.0,1.0,0.0
1294,0.7000000000000001,0.0,0.0,0.0,1.0,0.0
1295,0.75,0.0,0.0,0.0,1.0,0.0
1296,0.8,0.0,0.0,0.0,1.0,0.0
1297,0.8500000000000001,0.0,0.0,0.0,1.0,0.0
1298,0.9,0.0,0.0,0.0,1.0,0.0
1299,0.9500000000000001,0.0,0.0,0.0,1.0,0.0
1300,0.0,0.0,0.0,,1.0,7.450580596923828e-08
1301,0.05,0.0,0.0,,1.0,7.450580596923828e-08
1302,0.1,0.0,0.0,,1.0,7.450580596923828e-08
1303,0.15000000000000002,0.0,0.0,,1.0,7.450580596923828e-08
1304,0.2,0.0,0.0,,1.0,7.450580596923828e-08
1305,0.25,0.0,0.0,,1.0,7.450580596923828e-08
1306,0.30000000000000004,0.0,0.0,,1.0,7.450580596923828e-08
1307,0.35000000000000003,0.0,0.0,,1.0,7.450580596923828e-08
1308,0.4,0.0,0.0,,1.0,7.450580596923828e-08
1309,0.45,0.0,0.0,,1.0,7.450580596923828e-08
1310,0.5,0.0,0.0,,1.0,7.450580596923828e-08
1311,0.55,0.0,0.0,,1.0,7.450580596923828e-08
1312,0.6000000000000001,0.0,0.0,,1.0,7.450580596923828e-08
1313,0.65,0.0,0.0,,1.0,7.450580596923828e-08
1314,0.7000000000000001,0.0,0.0,,1.0,7.450580596923828e-08
1315,0.75,0.0,0.0,,1.0,7.450580596923828e-08
1316,0.8,0.0,0.0,,1.0,7.450580596923828e-08
1317,0.8500000000000001,0.0,0.0,,1.0,7.450580596923828e-08
1318,0.9,0.0,0.0,,1.0,7.450580596923828e-08
1319,0.9500000000000001,0.0,0.0,,1.0,7.450580596923828e-08
1320,0.0,0.0,0.0,,1.0,-5.21540641784668e-08
1321,0.05,0.0,0.0,,1.0,-5.21540641784668e-08
1322,0.1,0.0,0.0,,1.0,-5.21540641784668e-08
1323,0.15000000000000002,0.0,0.0,,1.0,-5.21540641784668e-08
1324,0.2,0.0,0.0,,1.0,-5.21540641784668e-08
1325,0.25,0.0,0.0,,1.0,-5.21540641784668e-08
1326,0.30000000000000004,0.0,0.0,,1.0,-5.21540641784668e-08
1327,0.35000000000000003,0.0,0.0,,1.0,-5.21540641784668e-08
1328,0.4,0.0,0.0,,1.0,-5.21540641784668e-08
1329,0.45,0.0,0.0,,1.0,-5.21540641784668e-08
1330,0.5,0.0,0.0,,1.0,-5.21540641784668e-08
1331,0.55,0.0,0.0,,1.0,-5.21540641784668e-08
1332,0.6000000000000001,0.0,0.0,,1.0,-5.21540641784668e-08
1333,0.65,0.0,0.0,,1.0,-5.21540641784668e-08
1334,0.7000000000000001,0.0,0.0,,1.0,-5.21540641784668e-08
1335,0.75,0.0,0.0,,1.0,-5.21540641784668e-08
1336,0.8,0.0,0.0,,1.0,-5.21540641784668e-08
1337,0.8500000000000001,0.0,0.0,,1.0,-5.21540641784668e-08
1338,0.9,0.0,0.0,,1.0,-5.21540641784668e-08
1339,0.9500000000000001,0.0,0.0,,1.0,-5.21540641784668e-08
1340,0.0,0.0,0.0,,1.0,8.940696716308594e-08
1341,0.05,0.0,0.0,,1.0,8.940696716308594e-08
1342,0.1,0.0,0.0,,1.0,8.940696716308594e-08
1343,0.15000000000000002,0.0,0.0,,1.0,8.940696716308594e-08
1344,0.2,0.0,0.0,,1.0,8.940696716308594e-08
1345,0.25,0.0,0.0,,1.0,8.940696716308594e-08
1346,0.30000000000000004,0.0,0.0,,1.0,8.940696716308594e-08
1347,0.35000000000000003,0.0,0.0,,1.0,8.940696716308594e-08
1348,0.4,0.0,0.0,,1.0,8.940696716308594e-08
1349,0.45,0.0,0.0,,1.0,8.940696716308594e-08
1350,0.5,0.0,0.0,,1.0,8.940696716308594e-08
1351,0.55,0.0,0.0,,1.0,8.940696716308594e-08
1352,0.6000000000000001,0.0,0.0,,1.0,8.940696716308594e-08
1353,0.65,0.0,0.0,,1.0,8.940696716308594e-08
1354,0.7000000000000001,0.0,0.0,,1.0,8.940696716308594e-08
1355,0.75,0.0,0.0,,1.0,8.940696716308594e-08
1356,0.8,0.0,0.0,,1.0,8.940696716308594e-08
1357,0.8500000000000001,0.0,0.0,,1.0,8.940696716308594e-08
1358,0.9,0.0,0.0,,1.0,8.940696716308594e-08
1359,0.9500000000000001,0.0,0.0,,1.0,8.940696716308594e-08
1360,0.0,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1361,0.05,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1362,0.1,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1363,0.15000000000000002,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1364,0.2,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1365,0.25,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1366,0.30000000000000004,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1367,0.35000000000000003,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1368,0.4,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1369,0.45,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1370,0.5,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1371,0.55,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1372,0.6000000000000001,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1373,0.65,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1374,0.7000000000000001,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1375,0.75,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1376,0.8,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1377,0.8500000000000001,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1378,0.9,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1379,0.9500000000000001,0.0,0.0,0.0,1.0,-5.471520125865936e-08
1380,0.0,0.0,0.0,,1.0,0.0
1381,0.05,0.0,0.0,,1.0,0.0
1382,0.1,0.0,0.0,,1.0,0.0
1383,0.15000000000000002,0.0,0.0,,1.0,0.0
1384,0.2,0.0,0.0,,1.0,0.0
1385,0.25,0.0,0.0,,1.0,0.0
1386,0.30000000000000004,0.0,0.0,,1.0,0.0
1387,0.35000000000000003,0.0,0.0,,1.0,0.0
1388,0.4,0.0,0.0,,1.0,0.0
1389,0.45,0.0,0.0,,1.0,0.0
1390,0.5,0.0,0.0,,1.0,0.0
1391,0.55,0.0,0.0,,1.0,0.0
1392,0.6000000000000001,0.0,0.0,,1.0,0.0
1393,0.65,0.0,0.0,,1.0,0.0
1394,0.7000000000000001,0.0,0.0,,1.0,0.0
1395,0.75,0.0,0.0,,1.0,0.0
1396,0.8,0.0,0.0,,1.0,0.0
1397,0.8500000000000001,0.0,0.0,,1.0,0.0
1398,0.9,0.0,0.0,,1.0,0.0
1399,0.9500000000000001,0.0,0.0,,1.0,0.0
1400,0.0,0.0,0.0,,1.0,2.086162567138672e-07
1401,0.05,0.0,0.0,,1.0,2.086162567138672e-07
1402,0.1,0.0,0.0,,1.0,2.086162567138672e-07
1403,0.15000000000000002,0.0,0.0,,1.0,2.086162567138672e-07
1404,0.2,0.0,0.0,,1.0,2.086162567138672e-07
1405,0.25,0.0,0.0,,1.0,2.086162567138672e-07
1406,0.30000000000000004,0.0,0.0,,1.0,2.086162567138672e-07
1407,0.35000000000000003,0.0,0.0,,1.0,2.086162567138672e-07
1408,0.4,0.0,0.0,,1.0,2.086162567138672e-07
1409,0.45,0.0,0.0,,1.0,2.086162567138672e-07
1410,0.5,0.0,0.0,,1.0,2.086162567138672e-07
1411,0.55,0.0,0.0,,1.0,2.086162567138672e-07
1412,0.6000000000000001,0.0,0.0,,1.0,2.086162567138672e-07
1413,0.65,0.0,0.0,,1.0,2.086162567138672e-07
1414,0.7000000000000001,0.0,0.0,,1.0,2.086162567138672e-07
1415,0.75,0.0,0.0,,1.0,2.086162567138672e-07
1416,0.8,0.0,0.0,,1.0,2.086162567138672e-07
1417,0.8500000000000001,0.0,0.0,,1.0,2.086162567138672e-07
1418,0.9,0.0,0.0,,1.0,2.086162567138672e-07
1419,0.9500000000000001,0.0,0.0,,1.0,2.086162567138672e-07
1420,0.0,0.0,0.0,,1.0,-4.470348358154297e-08
1421,0.05,0.0,0.0,,1.0,-4.470348358154297e-08
1422,0.1,0.0,0.0,,1.0,-4.470348358154297e-08
1423,0.15000000000000002,0.0,0.0,,1.0,-4.470348358154297e-08
1424,0.2,0.0,0.0,,1.0,-4.470348358154297e-08
1425,0.25,0.0,0.0,,1.0,-4.470348358154297e-08
1426,0.30000000000000004,0.0,0.0,,1.0,-4.470348358154297e-08
1427,0.35000000000000003,0.0,0.0,,1.0,-4.470348358154297e-08
1428,0.4,0.0,0.0,,1.0,-4.470348358154297e-08
1429,0.45,0.0,0.0,,1.0,-4.470348358154297e-08
1430,0.5,0.0,0.0,,1.0,-4.470348358154297e-08
1431,0.55,0.0,0.0,,1.0,-4.470348358154297e-08
1432,0.6000000000000001,0.0,0.0,,1.0,-4.470348358154297e-08
1433,0.65,0.0,0.0,,1.0,-4.470348358154297e-08
1434,0.7000000000000001,0.0,0.0,,1.0,-4.470348358154297e-08
1435,0.75,0.0,0.0,,1.0,-4.470348358154297e-08
1436,0.8,0.0,0.0,,1.0,-4.470348358154297e-08
1437,0.8500000000000001,0.0,0.0,,1.0,-4.470348358154297e-08
1438,0.9,0.0,0.0,,1.0,-4.470348358154297e-08
