,graph_idx,dim,info
314,788,10,0.007367575541138649
315,788,11,0.006032439414411783
316,788,12,0.008531126193702221
317,788,13,0.010342404246330261
318,788,14,0.00950962770730257
319,788,15,0.012855970300734043
320,794,0,0.7251129746437073
321,794,1,0.04377995803952217
322,794,2,0.10348604619503021
323,794,3,0.008163731545209885
324,794,4,0.011492229998111725
325,794,5,0.008743536658585072
326,794,6,0.01201650220900774
327,794,7,0.011335739865899086
328,794,8,0.01094129029661417
329,794,9,0.01023429911583662
330,794,10,0.005982682108879089
331,794,11,0.010618492029607296
332,794,12,0.007859835401177406
333,794,13,0.011201521381735802
334,794,14,0.010417018085718155
335,794,15,0.00861415360122919
336,803,0,0.7152113914489746
337,803,1,0.050669021904468536
338,803,2,0.07792052626609802
339,803,3,0.01558504719287157
340,803,4,0.005544445943087339
341,803,5,0.012334792874753475
342,803,6,0.01259816437959671
343,803,7,0.014590177685022354
344,803,8,0.007711011450737715
345,803,9,0.011477779597043991
346,803,10,0.00921021681278944
347,803,11,0.020702771842479706
348,803,12,0.010852961800992489
349,803,13,0.01227909792214632
350,803,14,0.012988351285457611
351,803,15,0.010324269533157349
352,804,0,0.6413202881813049
353,804,1,0.08519653230905533
354,804,2,0.10057015717029572
355,804,3,0.016880681738257408
356,804,4,0.015972647815942764
357,804,5,0.011203583329916
358,804,6,0.016228096559643745
359,804,7,0.015950215980410576
360,804,8,0.007394968997687101
361,804,9,0.008539224043488503
362,804,10,0.013661247678101063
363,804,11,0.015217745676636696
364,804,12,0.017313295975327492
365,804,13,0.01060341577976942
366,804,14,0.01116398349404335
367,804,15,0.012783885933458805
368,807,0,0.6402937173843384
369,807,1,0.07299578934907913
370,807,2,0.09742278605699539
371,807,3,0.020643308758735657
372,807,4,0.012808148749172688
373,807,5,0.012384483590722084
374,807,6,0.010993694886565208
375,807,7,0.012861084192991257
376,807,8,0.014014854095876217
377,807,9,0.01453486643731594
378,807,10,0.013278888538479805
379,807,11,0.014527356252074242
380,807,12,0.020074209198355675
381,807,13,0.01537102460861206
382,807,14,0.01713382452726364
383,807,15,0.010661979205906391
384,810,0,0.7162105441093445
385,810,1,0.05720370635390282
386,810,2,0.09228872507810593
387,810,3,0.012933006510138512
388,810,4,0.01283270213752985
389,810,5,0.02139265649020672
390,810,6,0.006888876669108868
391,810,7,0.009672890417277813
392,810,8,0.0076180994510650635
393,810,9,0.008066956885159016
394,810,10,0.00870257243514061
395,810,11,0.007749301381409168
396,810,12,0.008679132908582687
397,810,13,0.012089324183762074
398,810,14,0.006513839587569237
399,810,15,0.011157667264342308
400,812,0,0.5650779604911804
401,812,1,0.0911770761013031
402,812,2,0.11155623942613602
403,812,3,0.010042889975011349
404,812,4,0.02221175841987133
405,812,5,0.012354972772300243
406,812,6,0.02063569985330105
407,812,7,0.01299071405082941
408,812,8,0.020394088700413704
409,812,9,0.019870057702064514
410,812,10,0.019917400553822517
411,812,11,0.018730107694864273
412,812,12,0.015888864174485207
413,812,13,0.01487578172236681
414,812,14,0.025227447971701622
415,812,15,0.019048912450671196
416,822,0,0.6088418960571289
417,822,1,0.09505540132522583
418,822,2,0.12397196143865585
419,822,3,0.014897330664098263
420,822,4,0.010918715968728065
421,822,5,0.013112789951264858
422,822,6,0.01553544495254755
423,822,7,0.010143252089619637
424,822,8,0.012871966697275639
425,822,9,0.017323506996035576
426,822,10,0.016073942184448242
427,822,11,0.011639508418738842
428,822,12,0.016553577035665512
429,822,13,0.012890917249023914
430,822,14,0.006038356572389603
431,822,15,0.014131424948573112
432,825,0,0.7224101424217224
433,825,1,0.05105606094002724
434,825,2,0.06519006192684174
435,825,3,0.012063264846801758
436,825,4,0.012604709714651108
437,825,5,0.013360375538468361
438,825,6,0.009334995411336422
439,825,7,0.015773754566907883
440,825,8,0.011928311549127102
441,825,9,0.017199652269482613
442,825,10,0.011185886338353157
443,825,11,0.014381776563823223
444,825,12,0.010502232238650322
445,825,13,0.013700117357075214
446,825,14,0.009713553823530674
447,825,15,0.009595106355845928
448,828,0,0.6824650168418884
449,828,1,0.09908664971590042
450,828,2,0.08147260546684265
451,828,3,0.012706934474408627
452,828,4,0.007764457259327173
453,828,5,0.011538778431713581
454,828,6,0.010700567625463009
455,828,7,0.009254863485693932
456,828,8,0.00874987430870533
457,828,9,0.007552898954600096
458,828,10,0.0100398575887084
459,828,11,0.006523107178509235
460,828,12,0.01877417601644993
461,828,13,0.01167485024780035
462,828,14,0.011945356614887714
463,828,15,0.00975002907216549
464,835,0,0.6506388187408447
465,835,1,0.08596839755773544
466,835,2,0.0648001879453659
467,835,3,0.019567251205444336
468,835,4,0.014651285484433174
469,835,5,0.01644880510866642
470,835,6,0.0173147302120924
471,835,7,0.01834850013256073
472,835,8,0.01589563675224781
473,835,9,0.01894351653754711
474,835,10,0.013938510790467262
475,835,11,0.008124787360429764
476,835,12,0.016977041959762573
477,835,13,0.008543059229850769
478,835,14,0.01827748864889145
479,835,15,0.011562000960111618
480,839,0,0.7263228893280029
481,839,1,0.0608932226896286
482,839,2,0.046351656317710876
483,839,3,0.01563923992216587
484,839,4,0.01768874004483223
485,839,5,0.01359375100582838
486,839,6,0.007511611562222242
487,839,7,0.013046829029917717
488,839,8,0.010802259668707848
489,839,9,0.020513592287898064
490,839,10,0.011708875186741352
491,839,11,0.014790416695177555
492,839,12,0.011678065173327923
493,839,13,0.010037480853497982
494,839,14,0.006772355176508427
495,839,15,0.012649034149944782
496,843,0,0.6231003403663635
497,843,1,0.06861536204814911
498,843,2,0.09993474185466766
499,843,3,0.011054490692913532
500,843,4,0.009315098635852337
501,843,5,0.019419563934206963
502,843,6,0.01649625040590763
503,843,7,0.021818868815898895
504,843,8,0.01190626434981823
505,843,9,0.010629764758050442
506,843,10,0.01854586973786354
507,843,11,0.01384190283715725
508,843,12,0.018579652532935143
509,843,13,0.024708399549126625
510,843,14,0.015599862672388554
511,843,15,0.016433585435152054
512,865,0,0.6849062442779541
513,865,1,0.04660303145647049
514,865,2,0.07914366573095322
515,865,3,0.01907067559659481
516,865,4,0.016431035473942757
517,865,5,0.009546064771711826
518,865,6,0.0054019843228161335
519,865,7,0.017156532034277916
520,865,8,0.01669338159263134
521,865,9,0.020267415791749954
522,865,10,0.01130908727645874
523,865,11,0.02229221910238266
524,865,12,0.012099510990083218
525,865,13,0.010120252147316933
526,865,14,0.016240015625953674
527,865,15,0.01271886471658945
528,867,0,0.7002062201499939
529,867,1,0.08002128452062607
530,867,2,0.0875118151307106
531,867,3,0.013522528111934662
532,867,4,0.009043106809258461
533,867,5,0.010946168564260006
534,867,6,0.008941338397562504
535,867,7,0.007385644596070051
536,867,8,0.01267310418188572
537,867,9,0.007760557811707258
538,867,10,0.009296848438680172
539,867,11,0.011552434414625168
540,867,12,0.006278815679252148
541,867,13,0.017600033432245255
542,867,14,0.007143300957977772
543,867,15,0.010116826742887497
544,868,0,0.6261774301528931
545,868,1,0.1130373552441597
546,868,2,0.08607777208089828
547,868,3,0.009035906754434109
548,868,4,0.013875220902264118
549,868,5,0.010129421018064022
550,868,6,0.01818440854549408
551,868,7,0.013670690357685089
552,868,8,0.015613935887813568
553,868,9,0.01476234570145607
554,868,10,0.012560234405100346
555,868,11,0.009740813635289669
556,868,12,0.015473037026822567
557,868,13,0.013641560450196266
558,868,14,0.01483527384698391
559,868,15,0.013184568844735622
